SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612745, HOU, Houston Rockets, 0021700896, 2018-02-25T00:00:00, HOU @ DEN, W, 12.0, 13, 24, 0.542, 6, 10, 0.6, 6, 7, 0.857, 2, 12, 14, 8, 5.0, 2, 0, 3, 4, 6, 38, 13.0, 1, 1, 1, 1, 1, 10, 15, 27, 13, 44, 9, 14, 22, 28, 33, 11, 12, 14, 66, 30, 60, 69, 45, 9, 11
2017-18, 1610612745, HOU, Houston Rockets, 0021700877, 2018-02-23T00:00:00, HOU vs. MIN, W, 12.0, 8, 18, 0.444, 3, 9, 0.333, 7, 8, 0.875, 3, 8, 11, 5, 3.0, 0, 0, 1, 2, 5, 26, -6.0, 1, 1, 1, 1, 1, 67, 76, 51, 50, 55, 49, 10, 11, 25, 11, 55, 44, 55, 34, 73, 60, 27, 5, 22, 70
2017-18, 1610612745, HOU, Houston Rockets, 0021700860, 2018-02-14T00:00:00, HOU vs. SAC, W, 12.0, 8, 22, 0.364, 2, 9, 0.222, 2, 2, 1.0, 2, 13, 15, 6, 7.0, 1, 1, 4, 2, 4, 20, -5.0, 1, 1, 1, 1, 1, 67, 39, 73, 66, 55, 73, 62, 72, 1, 33, 3, 7, 38, 80, 54, 31, 79, 5, 46, 68
2017-18, 1610612745, HOU, Houston Rockets, 0021700849, 2018-02-13T00:00:00, HOU @ MIN, W, 12.0, 9, 22, 0.409, 3, 9, 0.333, 2, 5, 0.4, 3, 4, 7, 6, 4.0, 0, 1, 1, 5, 4, 23, -8.0, 1, 1, 1, 1, 1, 56, 39, 62, 50, 55, 49, 62, 41, 73, 11, 81, 76, 38, 50, 73, 31, 27, 58, 46, 76
2017-18, 1610612745, HOU, Houston Rockets, 0021700837, 2018-02-11T00:00:00, HOU vs. DAL, W, 12.0, 10, 21, 0.476, 4, 14, 0.286, 3, 4, 0.75, 1, 13, 14, 7, 2.0, 1, 2, 0, 2, 3, 27, 8.0, 1, 1, 1, 1, 1, 44, 52, 46, 34, 4, 58, 51, 54, 45, 57, 3, 12, 23, 13, 54, 7, 1, 5, 59, 31
2017-18, 1610612745, HOU, Houston Rockets, 0021700823, 2018-02-09T00:00:00, HOU vs. DEN, W, 12.0, 12, 21, 0.571, 7, 11, 0.636, 4, 6, 0.667, 3, 11, 14, 7, 4.0, 3, 2, 0, 3, 5, 35, 12.0, 1, 1, 1, 1, 1, 21, 52, 16, 5, 31, 4, 37, 31, 55, 11, 22, 12, 23, 50, 14, 7, 1, 20, 22, 18
2017-18, 1610612745, HOU, Houston Rockets, 0021700806, 2018-02-07T00:00:00, HOU @ MIA, W, 12.0, 11, 20, 0.55, 4, 9, 0.444, 9, 11, 0.818, 1, 10, 11, 7, 3.0, 3, 2, 0, 4, 5, 35, 11.0, 1, 1, 1, 1, 1, 31, 64, 24, 34, 55, 32, 3, 5, 38, 57, 28, 44, 23, 34, 14, 7, 1, 45, 22, 21
2017-18, 1610612745, HOU, Houston Rockets, 0021700800, 2018-02-06T00:00:00, HOU @ BKN, W, 12.0, 14, 25, 0.56, 5, 10, 0.5, 5, 5, 1.0, 4, 8, 12, 5, 4.0, 2, 2, 0, 3, 3, 38, 7.0, 1, 1, 1, 1, 1, 6, 6, 22, 22, 44, 20, 27, 41, 1, 5, 55, 36, 55, 50, 30, 7, 1, 20, 59, 34
2017-18, 1610612745, HOU, Houston Rockets, 0021700779, 2018-02-03T00:00:00, HOU @ CLE, W, 12.0, 12, 21, 0.571, 5, 8, 0.625, 3, 3, 1.0, 0, 11, 11, 7, 3.0, 1, 3, 1, 5, 3, 32, 12.0, 1, 1, 1, 1, 1, 21, 52, 16, 22, 61, 7, 51, 67, 1, 72, 22, 44, 23, 34, 54, 2, 27, 58, 59, 18
2017-18, 1610612745, HOU, Houston Rockets, 0021700764, 2018-02-01T00:00:00, HOU @ SAS, W, 12.0, 11, 17, 0.647, 5, 9, 0.556, 0, 0, 0.0, 0, 10, 10, 6, 5.0, 4, 2, 1, 2, 1, 27, 13.0, 1, 1, 1, 1, 1, 31, 78, 6, 22, 55, 15, 80, 80, 80, 72, 28, 57, 38, 66, 5, 7, 27, 5, 80, 11
2017-18, 1610612745, HOU, Houston Rockets, 0021700748, 2018-01-30T00:00:00, HOU vs. ORL, W, 12.0, 10, 23, 0.435, 1, 7, 0.143, 6, 6, 1.0, 2, 11, 13, 4, 2.0, 0, 1, 2, 0, 6, 27, -3.0, 1, 1, 1, 1, 1, 44, 26, 54, 78, 70, 79, 14, 31, 1, 33, 22, 26, 68, 13, 73, 31, 55, 1, 9, 62
2017-18, 1610612745, HOU, Houston Rockets, 0021700732, 2018-01-28T00:00:00, HOU vs. PHX, W, 12.0, 7, 14, 0.5, 3, 7, 0.429, 11, 14, 0.786, 1, 9, 10, 3, 4.0, 2, 0, 0, 3, 8, 28, 4.0, 1, 1, 1, 1, 1, 78, 81, 37, 50, 70, 34, 1, 1, 44, 57, 44, 57, 77, 50, 30, 60, 1, 20, 4, 40
2017-18, 1610612745, HOU, Houston Rockets, 0021700720, 2018-01-26T00:00:00, HOU @ NOP, L, 12.0, 11, 19, 0.579, 2, 6, 0.333, 6, 8, 0.75, 0, 9, 9, 6, 4.0, 1, 1, 2, 3, 5, 30, 1.0, 1, 66, 66, 66, 1, 31, 70, 15, 66, 77, 49, 14, 11, 45, 72, 44, 67, 38, 50, 54, 31, 55, 20, 22, 53
2017-18, 1610612745, HOU, Houston Rockets, 0021700706, 2018-01-24T00:00:00, HOU @ DAL, W, 12.0, 13, 22, 0.591, 10, 14, 0.714, 2, 3, 0.667, 0, 6, 6, 7, 0.0, 2, 0, 1, 4, 3, 38, 10.0, 1, 1, 1, 1, 1, 10, 39, 11, 1, 4, 1, 62, 67, 55, 72, 74, 79, 23, 1, 30, 60, 27, 45, 59, 28
2017-18, 1610612745, HOU, Houston Rockets, 0021700689, 2018-01-22T00:00:00, HOU vs. MIA, W, 12.0, 8, 19, 0.421, 4, 6, 0.667, 5, 6, 0.833, 2, 6, 8, 6, 6.0, 3, 0, 1, 3, 5, 25, -8.0, 1, 1, 1, 1, 1, 67, 70, 58, 34, 77, 3, 27, 31, 35, 33, 74, 70, 38, 76, 14, 60, 27, 20, 22, 76
2017-18, 1610612745, HOU, Houston Rockets, 0021700679, 2018-01-20T00:00:00, HOU vs. GSW, W, 12.0, 15, 22, 0.682, 7, 11, 0.636, 3, 6, 0.5, 3, 13, 16, 7, 4.0, 1, 1, 1, 4, 4, 40, 12.0, 1, 1, 1, 1, 1, 4, 39, 2, 5, 31, 4, 51, 31, 67, 11, 3, 2, 23, 50, 54, 31, 27, 45, 46, 18
2017-18, 1610612745, HOU, Houston Rockets, 0021700665, 2018-01-18T00:00:00, HOU vs. MIN, W, 12.0, 10, 28, 0.357, 5, 15, 0.333, 1, 1, 1.0, 5, 9, 14, 7, 2.0, 5, 3, 4, 1, 2, 26, 9.0, 1, 1, 1, 1, 1, 44, 2, 76, 22, 3, 49, 74, 79, 1, 2, 44, 12, 23, 13, 1, 2, 79, 3, 71, 30
2017-18, 1610612745, HOU, Houston Rockets, 0021700648, 2018-01-15T00:00:00, HOU @ LAC, L, 12.0, 12, 27, 0.444, 2, 9, 0.222, 5, 5, 1.0, 4, 6, 10, 5, 3.0, 2, 0, 4, 3, 5, 31, 1.0, 1, 66, 66, 66, 1, 21, 3, 51, 66, 55, 73, 27, 41, 1, 5, 74, 57, 55, 34, 30, 60, 79, 20, 22, 53
2017-18, 1610612745, HOU, Houston Rockets, 0021700626, 2018-01-12T00:00:00, HOU @ PHX, W, 12.0, 8, 21, 0.381, 7, 16, 0.438, 4, 4, 1.0, 3, 10, 13, 6, 5.0, 2, 0, 0, 1, 2, 27, 4.0, 1, 1, 1, 1, 1, 67, 52, 69, 5, 2, 33, 37, 54, 1, 11, 28, 26, 38, 66, 30, 60, 1, 3, 71, 40
2017-18, 1610612745, HOU, Houston Rockets, 0021700608, 2018-01-10T00:00:00, HOU vs. POR, W, 12.0, 9, 29, 0.31, 3, 11, 0.273, 4, 6, 0.667, 7, 12, 19, 4, 2.0, 1, 1, 2, 4, 5, 25, 6.0, 1, 1, 1, 1, 1, 56, 1, 81, 50, 31, 62, 37, 31, 55, 1, 11, 1, 68, 13, 54, 31, 55, 45, 22, 37
