SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700850, 2018-02-13T00:00:00, OKC vs. CLE, L, 12.0, 9, 22, 0.409, 4, 9, 0.444, 8, 12, 0.667, 7, 8, 15, 4, 2.0, 1, 0, 1, 3, 8, 30, 1.0, 1, 46, 46, 46, 1, 37, 26, 49, 8, 17, 18, 10, 7, 47, 4, 28, 7, 41, 11, 49, 45, 26, 7, 5, 25
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700839, 2018-02-11T00:00:00, OKC vs. MEM, W, 12.0, 6, 22, 0.273, 3, 11, 0.273, 6, 8, 0.75, 2, 7, 9, 4, 0.0, 1, 0, 2, 7, 5, 21, -5.0, 1, 1, 1, 1, 1, 68, 26, 74, 19, 5, 46, 19, 23, 38, 39, 33, 45, 41, 1, 49, 45, 60, 57, 38, 50
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700816, 2018-02-08T00:00:00, OKC @ LAL, L, 12.0, 9, 22, 0.409, 1, 10, 0.1, 1, 6, 0.167, 3, 3, 6, 6, 3.0, 4, 0, 0, 3, 5, 20, -11.0, 1, 46, 46, 46, 1, 37, 26, 49, 59, 9, 70, 71, 37, 77, 21, 77, 73, 18, 27, 8, 45, 1, 7, 38, 68
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700803, 2018-02-06T00:00:00, OKC @ GSW, W, 12.0, 9, 20, 0.45, 2, 6, 0.333, 9, 13, 0.692, 2, 11, 13, 3, 5.0, 3, 0, 2, 9, 10, 29, 9.0, 1, 1, 1, 1, 1, 37, 54, 35, 41, 52, 32, 7, 5, 46, 39, 8, 13, 59, 55, 11, 45, 60, 76, 3, 10
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700788, 2018-02-04T00:00:00, OKC vs. LAL, L, 12.0, 12, 23, 0.522, 3, 7, 0.429, 3, 4, 0.75, 4, 9, 13, 5, 5.0, 3, 2, 1, 5, 4, 30, -1.0, 1, 46, 46, 46, 1, 11, 15, 16, 19, 39, 20, 45, 51, 38, 11, 20, 13, 32, 55, 11, 11, 26, 30, 52, 33
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700772, 2018-02-02T00:00:00, OKC vs. NOP, L, 12.0, 8, 22, 0.364, 2, 8, 0.25, 7, 7, 1.0, 4, 6, 10, 4, 5.0, 2, 0, 0, 5, 7, 25, -11.0, 1, 46, 46, 46, 1, 48, 26, 60, 41, 25, 47, 14, 28, 1, 11, 50, 30, 41, 55, 23, 45, 1, 30, 13, 68
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700765, 2018-02-01T00:00:00, OKC @ DEN, L, 12.0, 12, 21, 0.571, 3, 8, 0.375, 5, 6, 0.833, 0, 7, 7, 9, 2.0, 2, 0, 0, 6, 4, 32, 0.0, 1, 46, 46, 46, 1, 11, 39, 11, 19, 25, 29, 31, 37, 23, 76, 33, 64, 3, 11, 23, 45, 1, 44, 52, 29
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700744, 2018-01-30T00:00:00, OKC @ WAS, L, 12.0, 5, 14, 0.357, 2, 6, 0.333, 10, 13, 0.769, 3, 11, 14, 2, 7.0, 0, 4, 2, 8, 12, 22, 0.0, 1, 46, 46, 46, 1, 76, 78, 61, 41, 52, 32, 5, 5, 37, 21, 8, 10, 68, 75, 71, 1, 60, 67, 1, 29
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700736, 2018-01-28T00:00:00, OKC vs. PHI, W, 12.0, 12, 20, 0.6, 4, 8, 0.5, 7, 9, 0.778, 1, 6, 7, 8, 2.0, 1, 1, 2, 7, 7, 35, 10.0, 1, 1, 1, 1, 1, 11, 54, 6, 8, 25, 10, 14, 18, 33, 63, 50, 64, 5, 11, 49, 26, 60, 57, 13, 8
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700724, 2018-01-27T00:00:00, OKC @ DET, W, 12.0, 8, 21, 0.381, 3, 7, 0.429, 10, 12, 0.833, 4, 9, 13, 5, 4.0, 4, 0, 1, 6, 7, 29, 5.0, 1, 1, 1, 1, 1, 48, 39, 55, 19, 39, 20, 5, 7, 23, 11, 20, 13, 32, 43, 8, 45, 26, 44, 13, 19
