SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612738, BOS, Boston Celtics, 0021700798, 2018-02-06T00:00:00, BOS @ TOR, L, 12.0, 7, 19, 0.368, 2, 8, 0.25, 7, 9, 0.778, 0, 12, 12, 3, 6.0, 0, 1, 0, 6, 7, 23, -2.0, 1, 56, 56, 56, 1, 65, 60, 65, 41, 25, 57, 13, 12, 45, 67, 4, 25, 66, 74, 69, 29, 1, 51, 12, 49
2017-18, 1610612738, BOS, Boston Celtics, 0021700784, 2018-02-04T00:00:00, BOS vs. POR, W, 12.0, 10, 21, 0.476, 3, 7, 0.429, 8, 10, 0.8, 4, 15, 19, 7, 2.0, 1, 1, 4, 6, 6, 31, 12.0, 1, 1, 1, 1, 1, 29, 36, 33, 25, 37, 27, 10, 8, 42, 9, 1, 1, 14, 12, 48, 29, 79, 51, 19, 11
2017-18, 1610612738, BOS, Boston Celtics, 0021700767, 2018-02-02T00:00:00, BOS vs. ATL, W, 12.0, 13, 20, 0.65, 5, 5, 1.0, 10, 11, 0.909, 1, 10, 11, 9, 0.0, 1, 0, 0, 7, 8, 41, 21.0, 1, 1, 1, 1, 1, 3, 47, 3, 8, 62, 1, 2, 4, 29, 51, 20, 38, 4, 1, 48, 55, 1, 66, 4, 1
2017-18, 1610612738, BOS, Boston Celtics, 0021700758, 2018-01-31T00:00:00, BOS vs. NYK, W, 12.0, 13, 22, 0.591, 2, 5, 0.4, 3, 4, 0.75, 2, 10, 12, 7, 4.0, 2, 1, 2, 8, 5, 31, 11.0, 1, 1, 1, 1, 1, 3, 26, 8, 41, 62, 31, 47, 49, 49, 32, 20, 25, 14, 43, 23, 29, 61, 73, 35, 12
2017-18, 1610612738, BOS, Boston Celtics, 0021700743, 2018-01-29T00:00:00, BOS @ DEN, W, 12.0, 10, 25, 0.4, 2, 5, 0.4, 2, 2, 1.0, 2, 6, 8, 7, 1.0, 0, 0, 0, 5, 3, 24, -13.0, 1, 1, 1, 1, 1, 29, 4, 57, 41, 62, 31, 58, 66, 1, 32, 73, 71, 14, 4, 69, 55, 1, 35, 69, 78
2017-18, 1610612738, BOS, Boston Celtics, 0021700728, 2018-01-27T00:00:00, BOS @ GSW, L, 12.0, 6, 19, 0.316, 2, 6, 0.333, 5, 8, 0.625, 1, 8, 9, 2, 5.0, 1, 0, 1, 4, 6, 19, -11.0, 1, 56, 56, 56, 1, 74, 60, 73, 41, 50, 41, 27, 18, 63, 51, 48, 63, 78, 62, 48, 55, 29, 16, 19, 74
2017-18, 1610612738, BOS, Boston Celtics, 0021700709, 2018-01-24T00:00:00, BOS @ LAC, W, 12.0, 10, 26, 0.385, 2, 10, 0.2, 7, 8, 0.875, 5, 11, 16, 5, 4.0, 4, 1, 2, 6, 6, 29, 7.0, 1, 1, 1, 1, 1, 29, 2, 64, 41, 10, 64, 13, 18, 32, 4, 12, 3, 44, 43, 4, 29, 61, 51, 19, 20
2017-18, 1610612738, BOS, Boston Celtics, 0021700700, 2018-01-23T00:00:00, BOS @ LAL, L, 12.0, 9, 22, 0.409, 3, 9, 0.333, 0, 0, 0.0, 1, 9, 10, 5, 5.0, 0, 1, 1, 6, 3, 21, -10.0, 1, 56, 56, 56, 1, 49, 26, 55, 25, 19, 41, 78, 79, 78, 51, 36, 47, 44, 62, 69, 29, 29, 51, 69, 72
2017-18, 1610612738, BOS, Boston Celtics, 0021700683, 2018-01-21T00:00:00, BOS vs. ORL, L, 12.0, 4, 17, 0.235, 2, 6, 0.333, 2, 2, 1.0, 3, 7, 10, 2, 8.0, 0, 3, 2, 4, 4, 12, -20.0, 1, 56, 56, 56, 1, 79, 74, 79, 41, 50, 41, 58, 66, 1, 18, 68, 47, 78, 80, 69, 2, 61, 16, 48, 82
2017-18, 1610612738, BOS, Boston Celtics, 0021700663, 2018-01-18T00:00:00, BOS vs. PHI, L, 12.0, 7, 18, 0.389, 2, 9, 0.222, 5, 6, 0.833, 0, 3, 3, 3, 3.0, 3, 0, 1, 9, 5, 21, -11.0, 1, 56, 56, 56, 1, 65, 67, 63, 41, 19, 61, 27, 28, 36, 67, 82, 82, 66, 24, 14, 55, 29, 78, 35, 74
2017-18, 1610612738, BOS, Boston Celtics, 0021700650, 2018-01-16T00:00:00, BOS vs. NOP, L, 12.0, 11, 24, 0.458, 8, 13, 0.615, 2, 3, 0.667, 5, 8, 13, 7, 5.0, 2, 0, 1, 3, 3, 32, 3.0, 1, 56, 56, 56, 1, 14, 15, 36, 1, 2, 15, 58, 60, 55, 4, 48, 19, 14, 62, 23, 55, 29, 5, 69, 40
