SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700811, 2018-02-08T00:00:00, ATL @ ORL, L, 12.0, 13, 22, 0.591, 3, 4, 0.75, 2, 3, 0.667, 3, 6, 9, 7, 3.0, 1, 1, 0, 5, 5, 31, 1.0, 1, 25, 25, 25, 1, 2, 31, 4, 22, 80, 1, 56, 57, 55, 16, 60, 46, 19, 15, 56, 22, 1, 31, 38, 28
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700799, 2018-02-06T00:00:00, ATL vs. MEM, W, 12.0, 10, 22, 0.455, 2, 7, 0.286, 6, 7, 0.857, 2, 6, 8, 7, 3.0, 3, 0, 1, 5, 5, 28, 9.0, 1, 1, 1, 1, 1, 31, 31, 32, 52, 47, 53, 15, 22, 30, 39, 60, 59, 19, 15, 13, 50, 24, 31, 38, 8
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700786, 2018-02-04T00:00:00, ATL @ NYK, W, 12.0, 10, 23, 0.435, 3, 6, 0.5, 2, 2, 1.0, 4, 2, 6, 7, 5.0, 2, 0, 4, 3, 2, 25, -8.0, 1, 1, 1, 1, 1, 31, 19, 38, 22, 62, 16, 56, 63, 1, 8, 82, 77, 19, 57, 30, 50, 80, 4, 76, 61
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700767, 2018-02-02T00:00:00, ATL @ BOS, L, 12.0, 6, 22, 0.273, 0, 6, 0.0, 8, 10, 0.8, 3, 6, 9, 3, 2.0, 0, 0, 0, 8, 7, 20, -21.0, 1, 25, 25, 25, 1, 77, 31, 79, 79, 62, 79, 9, 5, 39, 16, 60, 46, 73, 9, 76, 50, 1, 72, 11, 81
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700755, 2018-01-31T00:00:00, ATL vs. CHA, L, 12.0, 11, 22, 0.5, 5, 11, 0.455, 5, 6, 0.833, 1, 3, 4, 8, 2.0, 3, 2, 1, 5, 7, 32, -1.0, 1, 25, 25, 25, 1, 14, 31, 20, 4, 6, 24, 25, 31, 34, 60, 79, 81, 10, 9, 13, 6, 24, 31, 11, 33
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700739, 2018-01-29T00:00:00, ATL vs. MIN, W, 12.0, 7, 18, 0.389, 3, 11, 0.273, 4, 4, 1.0, 3, 11, 14, 4, 9.0, 3, 1, 2, 3, 4, 21, 0.0, 1, 1, 1, 1, 1, 67, 74, 59, 22, 6, 56, 36, 45, 1, 16, 6, 7, 65, 82, 13, 22, 47, 4, 50, 29
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700726, 2018-01-27T00:00:00, ATL vs. WAS, L, 12.0, 10, 24, 0.417, 2, 11, 0.182, 4, 7, 0.571, 3, 7, 10, 8, 3.0, 2, 0, 2, 4, 6, 26, -5.0, 1, 25, 25, 25, 1, 31, 13, 49, 52, 6, 70, 36, 22, 67, 16, 45, 39, 10, 15, 30, 50, 47, 18, 25, 55
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700714, 2018-01-26T00:00:00, ATL @ CHA, L, 12.0, 11, 19, 0.579, 7, 12, 0.583, 5, 5, 1.0, 1, 6, 7, 9, 6.0, 2, 2, 0, 4, 7, 34, 5.0, 1, 25, 25, 25, 1, 14, 67, 6, 2, 4, 7, 25, 39, 1, 60, 60, 71, 2, 69, 30, 6, 1, 18, 11, 14
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700705, 2018-01-24T00:00:00, ATL vs. TOR, L, 12.0, 7, 19, 0.368, 1, 3, 0.333, 10, 12, 0.833, 3, 9, 12, 5, 4.0, 2, 3, 2, 8, 9, 25, -2.0, 1, 25, 25, 25, 1, 67, 67, 65, 67, 81, 40, 3, 3, 34, 16, 25, 24, 53, 36, 30, 3, 47, 72, 3, 36
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700688, 2018-01-22T00:00:00, ATL vs. UTA, W, 12.0, 12, 25, 0.48, 5, 11, 0.455, 3, 3, 1.0, 6, 6, 12, 5, 4.0, 3, 1, 1, 6, 4, 32, 10.0, 1, 1, 1, 1, 1, 6, 9, 25, 4, 6, 24, 46, 57, 1, 1, 60, 24, 53, 36, 13, 22, 24, 50, 50, 6
